idbestellpositionen;bestellungen_idbestellungen;artikel_idartikel;anzahl
45196;10384;4;2
45198;10385;7;1
45199;3246;1;1
45209;13391;1;1
45215;10395;7;2
45218;12653;1;2
45220;10398;4;3
45222;11300;1;3
45225;15267;1;3
45233;11043;1;1
45236;6938;1;1
45242;19485;1;2
45243;5457;1;2
45245;5647;1;3
45252;9107;1;2
45260;23101;1;1
45263;3753;1;1
45265;899;1;2
45266;10425;7;2
45268;10426;4;3
45269;22957;1;1
45270;15355;1;2
45277;3417;1;2
45284;6684;1;3
45287;10124;1;1
45288;10438;5;3
45293;1119;1;1
45295;10442;5;2
45297;20670;1;2
45298;10444;5;3
45301;424;1;1
45305;10448;5;2
45306;16463;1;2
45307;9510;1;2
45308;10450;4;2
45309;10450;7;1
45310;3340;1;2
45311;8475;1;1
45317;10455;7;1
45320;5530;1;3
45324;505;1;3
45327;16099;1;1
45332;10464;4;3
45334;10465;7;3
45338;20507;1;1
45340;10192;1;3
45343;10470;7;1
45345;201;1;3
45350;15973;1;2
45355;15771;1;3
45357;3696;1;1
45367;15885;1;3
45374;16132;1;2
45375;7361;1;2
45379;17828;1;2
45384;6231;1;2
45385;10495;7;3
45387;10496;5;3
45388;10193;1;2
45390;10498;4;2
45395;17394;1;2
45398;959;1;1
45403;14574;1;1
45406;8298;1;2
45409;3520;1;1
45414;10512;5;3
45415;7293;1;2
45416;3020;1;2
45420;17771;1;1
45423;23832;1;1
45426;18413;1;2
45432;20530;1;1
45435;16137;1;3
45442;3213;1;1
45446;6606;1;2
45447;1078;1;1
45451;10534;4;2
45452;9180;1;2
45454;13089;1;3
45455;10536;4;2
45459;1216;1;2
45460;19309;1;2
45463;13939;1;1
45464;19907;1;3
45465;10542;4;2
45466;18774;1;2
45467;17719;1;3
45477;20968;1;2
45480;14057;1;3
45481;12598;1;2
45485;10554;5;2
45486;20507;1;2
45490;8128;1;1
45497;10325;1;2
45498;3291;1;1
45504;10565;7;1
45509;10568;4;1
45512;10570;5;1
45513;10570;7;3
45517;22641;1;2
45518;18521;1;3
45524;11652;1;3
45525;7728;1;1
45528;16438;1;3
45530;10580;7;1
45531;18816;1;3
45532;22430;1;1
45533;10582;4;2
45537;10309;1;3
45546;10590;5;1
45547;10590;7;3
45549;9345;1;2
45554;10296;1;3
45558;14750;1;3
45559;7416;1;2
45561;4564;1;1
45563;10600;5;1
45564;10600;7;1
45565;4930;1;2
45576;16426;1;3
45578;3603;1;3
45581;10610;7;2
45582;15870;1;2
45586;14097;1;1
45589;10615;7;3
45592;21464;1;3
45593;10696;1;3
45599;14217;1;3
45601;10622;5;1
45602;19187;1;2
45603;13932;1;1
45607;3402;1;3
45613;4756;1;3
45616;14257;1;2
45617;2836;1;2
45626;6773;1;1
45627;10701;1;3
45628;10638;5;1
45634;9972;1;3
45635;10642;4;2
45637;12141;1;1
45640;10645;7;3
45647;21003;1;2
45651;7986;1;2
45652;10652;5;3
45653;13851;1;2
45655;10654;5;1
45656;10357;1;2
45657;10655;7;1
45659;10656;5;1
45661;17727;1;3
45668;9904;1;3
45673;1714;1;3
45675;14931;1;1
45679;10668;4;3
45680;6444;1;2
45681;1284;1;1
45684;11852;1;1
45686;10672;4;1
45688;4282;1;2
45691;10675;7;1
45695;12043;1;2
45699;10680;4;1
45700;10680;7;2
45701;23001;1;3
45703;10682;4;1
45704;17994;1;2
45713;10688;4;3
45714;22979;1;1
45715;10335;1;3
45718;3492;1;1
45724;14362;1;3
45727;10696;4;2
45728;23333;1;1
45729;11516;1;3
45730;10698;4;1
45731;3007;1;3
45732;8911;1;2
45733;10700;4;2
45734;10700;7;1
45735;5360;1;1
45736;13329;1;1
45738;2600;1;1
45740;10704;5;1
45749;10204;1;3
45752;19552;1;2
45759;10715;7;3
45760;20073;1;3
45765;21167;1;3
45766;19743;1;3
45767;10720;5;1
45768;10720;7;3
45769;4968;1;2
45773;23680;1;2
45775;1650;1;1
45776;10725;7;3
45784;10730;5;3
45785;10730;7;2
45787;1705;1;2
45789;19450;1;1
45793;10735;7;2
45796;23075;1;2
45798;10738;5;1
45799;10893;1;1
45804;18980;1;1
45805;10742;5;3
45813;12173;1;3
45818;10750;5;3
45819;10750;7;3
45821;9751;1;3
45824;1966;1;1
45826;19409;1;1
45827;10755;7;1
45830;21727;1;3
45832;10758;4;1
45837;21382;1;3
45838;1693;1;3
45840;20485;1;2
45842;10764;5;2
45843;21311;1;1
45844;10765;7;2
45851;20235;1;1
45854;20314;1;1
45855;5943;1;2
45858;23059;1;3
45860;6425;1;2
45865;23342;1;3
45866;10778;5;1
45871;22072;1;3
45875;18135;1;2
45877;17754;1;3
45880;10786;4;2
45882;22945;1;1
45887;10790;7;1
45894;10477;1;3
45897;10796;5;1
45900;10798;4;3
45901;18895;1;1
45905;20845;1;2
45906;13152;1;3
45908;22227;1;3
45910;10804;4;2
45913;16258;1;3
45920;10810;5;2
45921;10810;7;3
45923;1071;1;1
45926;4788;1;2
45927;10814;5;2
45930;9715;1;1
45932;14489;1;3
45937;10820;5;1
45938;10820;7;2
45940;9965;1;3
45941;10822;4;1
45946;10825;7;1
45950;17679;1;2
45951;10828;4;1
45953;4724;1;1
45963;10835;7;3
45964;5316;1;2
45965;10836;5;1
45967;5259;1;3
45970;19900;1;1
45973;23096;1;3
45974;7415;1;1
45975;10842;5;1
45977;14254;1;1
45979;4587;1;3
45980;10845;7;2
45999;10856;5;3
46003;14373;1;3
46004;13717;1;2
46010;14269;1;3
46013;20578;1;1
46016;10866;4;1
46020;16330;1;3
46024;13877;1;1
46025;462;1;3
46026;10872;4;2
46028;17879;1;2
46035;12650;1;2
46038;18485;1;3
46047;3363;1;3
46049;17629;1;2
46051;13004;1;3
46055;17041;1;1
46059;7330;1;1
46060;10892;5;3
46061;9385;1;1
46062;14833;1;1
46068;19426;1;2
46072;5875;1;2
46081;9188;1;1
46082;10905;7;3
46083;9972;1;3
46085;3283;1;2
46087;10908;5;3
46092;21813;1;1
46093;12478;1;1
46095;23430;1;2
46098;20347;1;3
46100;9188;1;3
46101;10916;4;1
46102;23918;1;1
46107;10920;5;2
46108;10920;7;2
46111;10922;5;3
46117;4506;1;1
46119;16027;1;1
46120;12789;1;3
46125;10930;7;1
46129;20298;1;2
46132;13546;1;2
46146;1516;1;1
46152;10946;5;1
46154;20356;1;1
46156;3661;1;1
46157;12862;1;3
46160;7347;1;3
46165;10954;5;3
46166;17527;1;3
46170;9724;1;2
46172;10958;5;3
46173;17325;1;2
46174;18254;1;2
46178;8441;1;1
46181;6760;1;1
46184;10965;7;2
46187;5523;1;3
46190;20428;1;2
46195;6654;1;3
46196;10972;4;3
46198;19746;1;3
46202;3890;1;3
46203;10976;4;2
46204;20575;1;2
46205;2961;1;3
46213;10982;5;3
46214;7994;1;1
46215;336;1;2
46217;21337;1;2
46218;10985;7;3
46219;22174;1;3
46220;10986;4;2
46224;14524;1;3
46225;8016;1;1
46226;10990;4;3
46227;10990;7;2
46231;6088;1;2
46234;6323;1;2
46239;13052;1;3
46242;4961;1;3
46247;11002;5;2
46248;4237;1;3
46260;11010;5;1
46261;11010;7;3
46262;16400;1;2
46268;18047;1;1
46270;20321;1;2
46272;16463;1;1
46276;19921;1;1
46280;11681;1;3
46287;22601;1;1
46292;10856;1;2
46293;4982;1;2
46295;11030;7;2
46298;11032;4;3
46300;5864;1;2
46301;11034;4;1
46304;3651;1;1
46307;21995;1;2
46309;7994;1;1
46313;11554;1;1
46321;4389;1;1
46324;17900;1;3
46325;11048;5;1
46326;18646;1;2
46328;11050;4;3
46329;11050;7;2
46331;4185;1;3
46332;11052;5;2
46333;4329;1;1
46339;11056;4;1
46343;4846;1;2
46344;19738;1;1
46348;11195;1;1
46351;20863;1;2
46355;11117;1;2
46357;3249;1;3
46360;7874;1;3
46363;11070;7;3
46364;17073;1;3
46365;2391;1;2
46368;14564;1;2
46369;11074;4;1
46371;11075;7;2
46372;6811;1;3
46376;11078;4;3
46378;1059;1;1
46379;11080;4;1
46380;11080;7;2
46382;8283;1;2
46383;11082;5;1
46387;12852;1;1
46393;11088;5;1
46394;7013;1;2
46396;11090;4;2
46397;11090;7;3
46398;14921;1;3
46399;22705;1;1
46405;11095;7;1
46408;12666;1;1
46411;5362;1;2
46412;20562;1;2
46419;21865;1;1
46421;13410;1;1
46425;2597;1;1
46432;15815;1;3
46439;11115;7;1
46442;1110;1;2
46445;19269;1;1
46449;17098;1;2
46460;4620;1;1
46462;8401;1;2
46468;11132;4;1
46470;3673;1;1
46472;9876;1;1
46474;2724;1;1
46476;10682;1;2
46477;12700;1;1
46480;2933;1;3
46487;17843;1;2
46489;11935;1;2
46490;11145;7;1
46493;4984;1;1
46494;5197;1;3
46495;11148;4;3
46500;23720;1;2
46502;11152;4;2
46503;23240;1;2
46508;10061;1;2
46510;356;1;3
46517;7845;1;2
46519;11162;4;2
46521;13860;1;1
46522;11164;4;2
46524;11165;7;2
46525;7671;1;2
46527;3716;1;3
46531;17087;1;2
46532;11170;5;2
46533;11170;7;1
46534;19782;1;1
46538;374;1;1
46542;8672;1;2
46546;11178;5;2
46549;11180;4;1
46550;11180;7;1
46555;11310;1;2
46558;11185;7;2
46569;23540;1;2
46574;22898;1;1
46575;11195;7;2
46579;15363;1;1
46581;5396;1;3
46584;11200;7;2
46589;14658;1;3
46590;11204;5;2
46592;11205;7;1
46593;12909;1;2
46598;4909;1;1
46603;19246;1;2
46606;20396;1;2
46610;21646;1;2
46615;12971;1;1
46618;11220;7;3
46619;21029;1;2
46620;15693;1;2
46622;23659;1;1
46630;12081;1;1
46631;11228;4;2
46634;11230;5;1
46635;11230;7;2
46637;17390;1;2
46640;11768;1;1
46641;11234;5;3
46642;312;1;3
46643;11235;7;1
46644;3156;1;2
46645;11236;4;3
46648;11238;4;1
46651;11240;4;2
46652;11240;7;2
46653;2165;1;2
46654;16118;1;1
46657;19229;1;3
46663;16388;1;1
46666;13978;1;1
46669;11250;7;1
46670;19879;1;3
46673;19244;1;2
46675;11254;5;3
46686;11260;7;1
46688;17344;1;1
46690;16530;1;3
46693;15690;1;1
46694;11265;7;1
46696;11266;4;2
46699;11268;5;3
46700;14375;1;3
46701;22093;1;1
46708;6433;1;1
46712;23531;1;3
46714;19942;1;3
46718;633;1;3
46723;11282;5;2
46726;11284;4;1
46727;21865;1;1
46728;11285;7;1
46731;2438;1;3
46735;24008;1;1
46737;11290;7;1
46740;11292;5;2
46741;8292;1;1
46744;19158;1;3
46745;11295;7;2
46747;11296;5;3
46751;20585;1;2
46753;11300;5;1
46754;11300;7;1
46755;17924;1;2
46756;24012;1;1
46758;23081;1;3
46760;11304;4;2
46761;7959;1;3
46763;3310;1;2
46766;17919;1;2
46767;11308;5;2
46770;11310;5;2
46771;11310;7;1
46773;2984;1;3
46775;3354;1;2
46779;11315;7;1
46780;11579;1;3
46782;19721;1;1
46784;11318;5;2
46785;16687;1;3
46789;24031;1;2
46795;1168;1;3
46796;11325;7;3
46803;1535;1;1
46805;11330;7;3
46808;11332;5;1
46809;17826;1;3
46832;11346;5;3
46835;11348;5;2
46836;1765;1;2
46837;832;1;2
46840;12684;1;3
46841;21091;1;2
46844;12046;1;2
46845;11354;4;3
46847;11355;7;3
46849;11356;5;3
46850;16409;1;2
46851;23901;1;3
46856;11360;7;1
46863;23253;1;1
46866;11366;4;3
46867;15737;1;3
46868;16536;1;3
46871;16764;1;2
46874;14427;1;2
46876;11372;4;2
46879;11374;4;3
46880;5206;1;3
46887;17900;1;2
46891;15010;1;2
46892;18989;1;3
46896;11384;4;1
46897;20221;1;1
46899;268;1;1
46903;11388;5;2
46904;19870;1;3
46906;11390;4;2
46907;11390;7;1
46911;1670;1;3
46914;9669;1;3
46918;7179;1;3
46919;8500;1;1
46929;17900;1;1
46936;17869;1;1
46944;11412;4;3
46946;5914;1;1
46947;11414;4;1
46949;11415;7;1
46954;11418;5;1
46962;7671;1;1
46963;22247;1;1
46970;10922;1;2
46972;17326;1;1
46977;1765;1;2
46981;11434;4;2
46983;11435;7;2
46986;16163;1;1
46987;19324;1;3
46990;22384;1;2
46995;11442;5;3
46996;14975;1;2
46999;17207;1;3
47004;11897;1;1
47005;11448;5;3
47012;11452;5;1
47015;11454;4;2
47020;13679;1;3
47024;23089;1;1
47028;2846;1;3
47029;11462;4;3
47030;13623;1;2
47036;11466;4;1
47037;244;1;3
47041;11034;1;1
47044;10872;1;2
47049;11474;5;1
47050;21635;1;3
47052;23040;1;3
47053;11476;5;2
47055;3435;1;3
47062;7419;1;1
47064;4438;1;1
47067;17780;1;1
47071;18989;1;2
47072;23181;1;2
47073;11488;4;1
47074;1800;1;2
47076;11490;5;1
47077;11490;7;1
47078;18333;1;3
47081;19021;1;3
47082;9746;1;1
47085;11495;7;3
47087;11496;5;2
47088;8180;1;3
47090;11498;5;3
47092;2134;1;3
47095;12152;1;2
47098;984;1;1
47102;11505;7;2
47106;13174;1;1
47112;10291;1;3
47113;6007;1;1
47116;1222;1;3
47121;11516;4;3
47129;21462;1;1
47138;11526;4;2
47142;15874;1;3
47145;11530;7;2
47147;14758;1;3
47149;7674;1;2
47152;3509;1;3
47153;11535;7;2
47154;17365;1;3
47156;16126;1;2
47157;11387;1;2
47163;21420;1;2
47164;3963;1;3
47166;1051;1;3
47168;11544;5;1
47169;603;1;1
47176;20114;1;1
47177;12364;1;2
47184;17068;1;1
47188;907;1;1
47190;19333;1;2
47196;11560;7;3
47198;412;1;3
47203;18722;1;1
47204;11565;7;3
47205;23125;1;1
47207;8657;1;1
47215;14226;1;1
47219;11574;5;1
47228;18632;1;3
47231;8137;1;1
47232;3720;1;1
47233;11582;4;2
47236;11584;4;3
47237;5852;1;3
47238;11585;7;1
47244;1390;1;2
47248;22698;1;3
47252;13573;1;1
47253;11594;5;1
47258;2758;1;3
47260;11598;5;2
47267;11602;5;2
47275;15899;1;2
47279;17854;1;1
47283;10720;1;3
47295;5901;1;3
47297;11620;4;3
47298;11620;7;3
47299;15736;1;1
47302;14735;1;1
47303;1065;1;1
47306;11625;7;2
47307;14065;1;1
47308;11626;4;3
47310;6495;1;1
47314;11630;4;1
47315;11630;7;3
47325;11636;5;2
47328;11638;4;3
47334;2260;1;1
47338;11644;5;2
47340;11645;7;1
47341;18090;1;2
47348;11650;4;1
47349;11650;7;3
47352;11652;5;3
47358;21502;1;3
47359;11656;5;2
47364;14870;1;2
47369;11662;4;1
47370;13814;1;2
47371;10269;1;3
47378;24144;1;3
47379;11668;5;1
47384;3761;1;1
47385;4879;1;3
47392;19385;1;2
47394;17491;1;2
47395;21822;1;2
47397;23411;1;1
47399;11680;5;3
47400;11680;7;2
47407;6636;1;2
47409;8016;1;2
47419;15169;1;1
47424;4936;1;3
47426;6744;1;1
47430;11698;5;1
47448;8703;1;3
47450;11710;4;3
47451;11710;7;1
47454;11712;5;2
47458;1412;1;1
47461;11716;4;1
47463;3319;1;1
47464;11718;4;3
47465;2005;1;2
47472;18791;1;2
47474;11724;5;2
47476;11725;7;2
47478;11726;4;2
47481;11728;5;3
47486;10232;1;1
47487;7908;1;3
47493;11735;7;2
47495;11736;5;3
47497;11858;1;2
47498;11738;5;2
47500;14772;1;3
47506;10856;1;2
47507;4278;1;2
47508;11744;4;1
47510;11745;7;3
47512;11746;5;3
47523;20257;1;3
47529;11756;4;1
47537;3302;1;3
47538;9314;1;2
47539;11762;5;3
47541;12700;1;1
47548;759;1;2
47549;11768;4;2
47558;9132;1;3
47561;11775;7;2
47563;11776;4;3
47572;17148;1;3
47575;6741;1;1
47579;7059;1;2
47582;16250;1;2
47583;11788;5;1
47584;15812;1;3
47587;11790;7;3
47589;3526;1;1
47593;11794;5;2
47596;13531;1;3
47599;5012;1;1
47600;11798;5;3
47605;11833;1;2
47607;11802;5;1
47609;2103;1;3
47610;11804;4;2
47612;11805;7;2
47618;9866;1;3
47623;4857;1;3
47625;22214;1;3
47627;11814;5;3
47631;11816;4;1
47632;13091;1;2
47633;3607;1;2
47635;20200;1;1
47636;4522;1;1
47641;11822;5;3
47645;4555;1;3
47647;8790;1;2
47650;23026;1;3
47651;11828;5;1
47656;11459;1;2
47657;1460;1;1
47660;16897;1;1
47662;13836;1;1
47663;11835;7;3
47664;11870;1;3
47666;9887;1;1
47667;12598;1;3
47670;11756;1;1
47671;11840;5;1
47672;11840;7;1
47675;11842;5;1
47677;23790;1;3
47679;22354;1;1
47680;11845;7;1
47681;12143;1;2
47683;9463;1;2
47684;20007;1;3
47686;22404;1;1
47692;11852;4;2
47694;8675;1;3
47696;21105;1;2
47698;14430;1;1
47700;23351;1;3
47702;11858;5;1
47705;11860;4;2
47706;11860;7;2
47710;18814;1;3
47713;10495;1;2
47714;11865;7;1
47717;17809;1;3
47722;11870;5;1
47723;11870;7;3
47730;2368;1;1
47732;13148;1;3
47734;7967;1;1
47735;6088;1;3
47742;17072;1;3
47745;21014;1;2
47752;3115;1;1
47753;11888;4;3
47755;15096;1;2
47763;11894;4;1
47765;11895;7;3
47768;8081;1;1
47771;22098;1;3
47773;11900;4;2
47774;11900;7;1
47779;15427;1;1
47784;11906;4;3
47794;11912;4;3
47804;11918;5;3
47810;5323;1;2
47812;21192;1;2
47813;6260;1;3
47816;11925;7;3
47817;16618;1;2
47830;16493;1;3
47833;11935;7;1
47837;18047;1;2
47845;11942;4;3
47847;21339;1;3
47848;11944;5;1
47851;1450;1;1
47853;977;1;3
47854;22822;1;3
47859;11950;7;1
47861;14722;1;1
47862;11952;4;3
47868;2571;1;2
47873;12516;1;1
47874;10457;1;2
47876;11960;7;3
47880;11912;1;1
47881;11802;1;3
47882;11964;4;2
47884;11965;7;3
47886;11966;4;2
47887;23055;1;2
47888;10327;1;2
47894;18810;1;1
47897;331;1;1
47902;17449;1;3
47903;11976;5;1
47905;2135;1;3
47907;7415;1;2
47916;11984;4;2
47917;11731;1;2
47918;11985;7;3
47920;11986;5;2
47921;19328;1;1
47928;9812;1;3
47929;9005;1;3
47933;11994;4;2
47934;18082;1;3
47935;11995;7;2
47936;3362;1;3
47940;11998;4;1
47941;23335;1;3
47942;10523;1;2
47948;18117;1;1
47960;12010;4;3
47961;12010;7;1
47966;11721;1;3
47969;12015;7;3
47972;13884;1;1
47974;12018;4;1
47976;23532;1;3
47980;919;1;1
47981;12022;5;2
47982;2651;1;2
47983;6381;1;1
47987;15416;1;2
47993;13165;1;1
47996;16696;1;3
47997;14794;1;1
48000;2005;1;1
48003;12035;7;3
48004;22057;1;2
48005;12036;5;3
48007;3367;1;1
48008;12038;5;2
48014;13758;1;1
48020;12045;7;3
48022;12046;4;1
48027;934;1;1
48028;12050;5;2
48029;12050;7;1
48030;1308;1;2
48031;16639;1;3
48033;11814;1;1
48040;15604;1;1
48044;12940;1;1
48047;13502;1;1
48053;6544;1;2
48057;22945;1;1
48059;12068;5;2
48062;12070;5;1
48063;12070;7;3
48067;2725;1;3
48072;20462;1;3
48074;13907;1;3
48076;12078;5;1
48079;12080;5;2
48080;12080;7;3
48085;9350;1;1
48086;12084;4;3
48087;799;1;2
48089;21571;1;3
48092;20575;1;3
48094;4574;1;2
48095;8531;1;1
48098;696;1;3
48100;12092;4;3
48103;12094;5;3
48106;8725;1;3
48109;11346;1;1
48111;21725;1;3
48116;2250;1;2
48118;16356;1;3
48121;21970;1;1
48124;12106;4;2
48125;5977;1;3
48128;358;1;1
48132;23387;1;1
48134;12112;5;1
48136;22113;1;2
48139;12115;7;1
48140;3000;1;3
48143;21651;1;3
48149;15962;1;2
48153;20588;1;1
48154;12124;5;3
48156;12125;7;3
48160;6145;1;3
48164;12130;5;3
48165;12130;7;2
48169;15371;1;3
48171;12134;5;2
48172;20302;1;1
48184;21472;1;3
48188;12144;5;3
48190;12145;7;2
48193;1126;1;2
48196;22072;1;2
48197;13889;1;3
48200;15013;1;3
48201;22860;1;3
48202;12152;4;1
48205;12154;5;1
48211;8831;1;1
48217;15517;1;2
48218;3693;1;1
48221;954;1;1
48223;6744;1;1
48235;334;1;1
48237;6199;1;3
48244;11821;1;2
48246;12178;5;2
48247;18736;1;1
48248;22412;1;1
48251;10779;1;1
48252;11902;1;3
48256;12184;5;2
48257;18465;1;2
48259;19069;1;2
48261;5674;1;3
48265;24120;1;3
48276;20112;1;3
48279;19834;1;2
48281;18794;1;1
48282;22445;1;2
48286;3087;1;2
48290;12204;5;1
48296;5539;1;2
48298;23551;1;1
48304;12212;5;2
48313;11114;1;1
48315;22637;1;1
48320;12607;1;1
48326;12225;7;2
48330;10327;1;2
48331;12228;5;3
48332;7628;1;1
48336;17302;1;2
48337;12982;1;3
48340;17925;1;1
48345;12236;4;2
48349;13814;1;2
48350;20208;1;2
48354;1163;1;2
48365;12248;5;1
48366;9272;1;1
48367;3219;1;1
48371;23507;1;2
48372;12252;5;2
48374;6539;1;3
48375;12254;4;2
48380;12842;1;3
48383;8970;1;3
48388;8578;1;2
48392;12264;5;1
48393;1612;1;3
48394;12265;7;3
48396;12266;4;2
48397;14711;1;1
48398;18048;1;3
48399;12268;4;3
48405;11393;1;3
48408;5788;1;2
48416;12278;5;3
48422;258;1;2
48423;12282;4;1
48424;19541;1;1
48425;16752;1;1
48430;12286;5;1
48433;12288;5;2
48437;12290;7;1
48439;9698;1;3
48440;12292;5;1
48441;12618;1;3
48446;18087;1;3
48461;10193;1;1
48468;6584;1;2
48469;17751;1;3
48474;12312;5;3
48475;16549;1;3
48478;5532;1;2
48484;12318;4;2
48485;12845;1;1
48488;12320;7;2
48489;276;1;3
48490;23152;1;2
48493;3944;1;1
48503;14870;1;2
48509;20737;1;2
48510;13553;1;1
48514;13490;1;2
48520;11620;1;3
48521;12340;4;1
48522;12340;7;1
48523;23128;1;2
48524;9602;1;1
48527;14510;1;1
48531;12679;1;3
48534;11918;1;3
48535;12348;4;2
48536;10194;1;1
48537;11376;1;3
48540;19178;1;3
48541;15297;1;3
48543;3012;1;1
48546;3035;1;2
48547;12355;7;2
48549;12356;5;1
48553;2777;1;1
48557;10969;1;2
48562;12364;5;1
48570;17400;1;2
48571;4556;1;2
48572;12370;4;2
48573;12370;7;1
48574;4919;1;2
48578;7237;1;2
48579;12374;4;3
48584;17629;1;1
48585;2197;1;1
48587;23688;1;3
48591;19333;1;1
48594;8641;1;2
48600;12386;4;3
48602;15494;1;2
48603;12388;4;1
48612;21639;1;2
48613;12394;5;3
48614;21083;1;2
48615;12395;7;2
48620;12398;5;3
48625;475;1;3
48628;19271;1;2
48629;18414;1;2
48631;2365;1;3
48633;2719;1;1
48637;12408;5;3
48638;12269;1;1
48643;16448;1;2
48646;21957;1;2
48647;12414;5;1
48648;10425;1;3
48649;12415;7;1
48651;12416;5;3
48652;22453;1;2
48653;8469;1;3
48661;12422;5;3
48665;13082;1;2
48671;12428;4;2
48680;18871;1;3
48682;19099;1;3
48687;9390;1;1
48689;4595;1;2
48690;14295;1;2
48693;17052;1;2
48695;12442;4;3
48697;3411;1;1
48699;1154;1;3
48700;12445;7;3
48701;8221;1;2
48702;12446;4;3
48704;11347;1;1
48705;12448;5;1
48709;12450;7;3
48712;12452;4;1
48714;9032;1;1
48717;12455;7;1
48719;12456;5;1
48720;21171;1;3
48721;7109;1;3
48722;12458;5;2
48724;2044;1;1
48726;12460;7;2
48728;19330;1;2
48732;12464;5;3
48746;12472;5;3
48748;9378;1;3
48750;3975;1;3
48751;12475;7;1
48752;8752;1;3
48754;23438;1;2
48756;12478;5;1
48758;20016;1;3
48761;22418;1;2
48763;12482;4;3
48764;10823;1;1
48774;1754;1;2
48777;12490;7;2
48779;7208;1;2
48782;5908;1;2
48785;12495;7;3
48786;13482;1;3
48787;12496;4;2
48809;6481;1;2
48812;3825;1;2
48815;14666;1;3
48817;12514;5;1
48819;12515;7;2
48827;12520;5;1
48828;12520;7;1
48829;23341;1;1
48830;11912;1;2
48832;6687;1;3
48833;8897;1;2
48836;12525;7;3
48837;18508;1;3
48839;15013;1;3
48841;12528;4;1
48842;19464;1;3
48848;12532;4;1
48849;22103;1;1
48850;5033;1;2
48852;19950;1;3
48853;12535;7;2
48857;4620;1;2
48860;18947;1;1
48863;22227;1;1
48866;19070;1;3
48867;13685;1;1
48869;13266;1;1
48873;6198;1;1
48876;12248;1;3
48878;12550;5;3
48879;12550;7;2
48880;16725;1;3
48882;12552;5;3
48884;1284;1;2
48894;23363;1;2
48900;9701;1;1
48903;1321;1;2
48905;23510;1;2
48906;12566;5;2
48908;22601;1;2
48914;9592;1;1
48915;21465;1;1
48927;2974;1;2
48935;9670;1;3
48936;12584;4;2
48941;9856;1;2
48948;11716;1;3
48951;10742;1;1
48952;15021;1;2
48953;12594;5;1
48954;6348;1;2
48962;20074;1;2
48969;23688;1;2
48975;2146;1;3
48978;7525;1;2
48981;12610;7;2
48982;11870;1;1
48985;12688;1;2
48986;5018;1;2
48988;16863;1;1
48992;14405;1;3
48993;12954;1;2
48995;23499;1;1
48998;12620;7;2
49000;5182;1;3
49002;15192;1;1
49004;12624;5;1
49007;5765;1;2
49012;7795;1;1
49015;12630;7;3
49018;12632;4;1
49020;11807;1;1
49022;5310;1;2
49023;12635;7;1
49024;22278;1;1
49025;12636;5;3
49026;4045;1;1
49027;21218;1;2
49030;16794;1;3
49031;12640;5;1
49032;12640;7;2
49033;8405;1;3
49036;11745;1;3
49037;19825;1;1
49038;12644;5;3
49040;12645;7;1
49042;12646;4;2
49043;9737;1;1
49047;3027;1;3
49049;12650;7;3
49050;5263;1;1
49053;19072;1;2
49055;12654;4;1
49057;12655;7;3
49058;18496;1;1
49063;23581;1;1
49067;8654;1;1
49072;12664;5;3
49076;12666;4;3
49077;23133;1;2
49082;12670;5;1
49083;12670;7;3
49088;6012;1;2
49092;11893;1;1
49097;11230;1;3
49109;15148;1;3
49112;14301;1;2
49113;12688;5;1
49114;17449;1;1
49119;18778;1;2
49130;12698;5;3
49132;1426;1;1
49133;12700;5;2
49134;12700;7;2
49147;12708;5;1
49148;19182;1;3
49150;12710;4;1
49151;12710;7;1
49153;7293;1;3
49158;12951;1;3
49160;15940;1;2
49162;2329;1;1
49165;10068;1;3
49166;18290;1;1
49168;12720;7;3
49169;2900;1;3
49172;7648;1;3
49173;11599;1;3
49176;12725;7;2
49177;2812;1;3
49179;4735;1;1
49184;12730;4;2
49185;12730;7;3
49186;5684;1;2
49189;1832;1;2
49195;12736;4;3
49196;3461;1;1
49197;2064;1;3
49201;12740;4;1
49202;12740;7;1
49204;4435;1;1
49214;19863;1;2
49224;7148;1;2
49229;12756;5;2
49230;6271;1;1
49231;17954;1;2
49236;12760;7;3
49238;7577;1;2
49243;18632;1;1
49244;12765;7;3
49245;12227;1;1
49248;10378;1;3
49251;22895;1;3
49254;5908;1;3
49259;12774;5;3
49264;8266;1;2
49267;19092;1;2
49271;14391;1;1
49274;7261;1;3
49275;17608;1;2
49279;7510;1;3
49280;12786;4;3
49282;5540;1;1
49284;20584;1;2
49285;11625;1;3
49292;7082;1;1
49293;12794;4;2
49296;17091;1;1
49301;4867;1;2
49302;5845;1;2
49309;2233;1;3
49311;8044;1;3
49316;21465;1;3
49318;9728;1;2
49327;12814;4;1
49333;14638;1;3
49336;6654;1;2
49343;20575;1;2
49347;9626;1;1
49352;13705;1;2
49357;1961;1;1
49358;12832;4;2
49372;12840;7;3
49374;18435;1;1
49375;12842;5;3
49376;2201;1;3
49380;12845;7;2
49381;6231;1;3
49383;20301;1;3
49384;18469;1;1
49387;7750;1;1
49390;17988;1;3
49394;3294;1;3
49397;12855;7;2
49400;23243;1;2
49401;6305;1;1
49409;12862;5;2
49410;1284;1;1
49416;12866;4;3
49425;13089;1;3
49426;12872;4;3
49430;18281;1;2
49431;12875;7;2
49433;12876;5;1
49434;20456;1;3
49439;12880;4;1
49440;12880;7;1
49445;7298;1;2
49458;3295;1;3
